operator_utterance,customer_utterance
オペレーター: そうですねー、なんていうんでしょう、今さっき申し上げましたようにタコスみたいな洋食もございますしー、こういう沖縄の伝統料理のようなものもございますしー、どうでしょう。,カスタマー: そうですね、うーん、まあそのパターンでいってみようかな。
オペレーター: では、先ほどのタコスの店はなしにしますか？,カスタマー: タコス、一応教えといていただけます。
オペレーター: そして、夕ご飯は美食ダイニングえん沖縄でお召し上がりいただくということでよろしいでしょうか？,カスタマー: はい、大丈夫です、OKです。
オペレーター: ではあのー、まずえー行き先から伺ってもよろしいですか？,カスタマー: そうですね、北海道に行きたいなーと思ってます。
オペレーター: ちなみに時期はいつごろでしょう？,カスタマー: 時期は夏ですね、はい。
オペレーター: 夏の北海道ですね。,カスタマー: 夏の北海道一応行きたいなーと。
オペレーター: で、えー、もうやりたいこと、例えばなんか、あったりしますか、具体的に。,カスタマー: あのー、友人と行こうと思ってるんですよ、男2人で。
オペレーター: あ、なるほど。,カスタマー: なんか北海道のワインて結構今、ブームっていうか人気が出てきてるなって話をちょっとちらっと聞いて、僕も好きなんで、まぁあのグルメ観光と合わせながらちょっとワイン、なんかワインツーリズムなんてよくよくなんか、最近ちょっと聞くんですけど。
オペレーター: うんうん。,カスタマー: ま言わばワイナリーをこう、まわってみたいなっていう、うん。
オペレーター: そうですね、ちょうどまぁ、うん。,カスタマー: まぁ、そうですね、ちょっと、うん、行けるにはいいかなと、でーそうだなー。
オペレーター: そうですね、ちょうどまぁ、うん。,カスタマー: ちょっとまぁお昼、ランチと夜、夜あれだなー、やっぱジンギスカン有名じゃないですか。
オペレーター: ジンギスカンですか、はい。,カスタマー: まぁす、はい、まぁ札幌周辺でまぁちょっと過ごしたいなと思ってるので、なんかやっぱり美味しいところをちょっと探してもらうことできますか？
オペレーター: ワイン。,カスタマー: なんか広ーい、まやっぱおひ、北海道広いんで、なんか自然を楽しめそうなところ、ちょっと抽象的かなぁ、あのーなんかそうですね、公園でもなんかすごいでかそうなんで、なんかそういうこう。
オペレーター: 自然、うん。,カスタマー: うーん、ちょっとちょっと地元の人が行くっていうか、なんていうのかななんか、ちょっと楽しめそうな、うーん、アクティビティというか、なんかそれもできそうなところってなんかありますかねー。
