previous_operator_utterance,operator_utterance,customer_utterance
オペレーター: じゃあ、え、ドンナゴロージというお店でございますので、させていただきますね。,オペレーター: えっと、ちょっともう、もうお食事決めてはしまったんですけれども、あのーまああの、甘いもの屋さんとか、スイーツとか、にお立ちよりするっていう、のことは、なんか、歩いてる時に、お店、なんか選んでみたいとありますか？,カスタマー: はい、あーなんか、可愛いカフェとかちょっと行きたいなとか、流行ってる、あ、なんか韓国系のカフェとか。
オペレーター: えっと、ちょっともう、もうお食事決めてはしまったんですけれども、あのーまああの、甘いもの屋さんとか、スイーツとか、にお立ちよりするっていう、のことは、なんか、歩いてる時に、お店、なんか選んでみたいとありますか？,オペレーター: はい。,カスタマー: なんか、よく鶴橋とか聞くんですけど、大阪の。
オペレーター: あの、甘味でよろしいですよね。,オペレーター: 甘味処。,カスタマー: 甘味、いや、ケーキとかがいいです。
オペレーター: トゥンカロンの専門店でございます。,オペレーター: 東京の新大久保に、お店がある、みたいで、ちょっとそれに次ぐ二店目ていうふうには書かれているんですけれども。,カスタマー: なんかできれば、大阪にあるー、ないのがいいかなーみたいな思うんですけど。
オペレーター: こんにちは。,オペレーター: 本日はご利用いただきましてありがとうございます。お客様、どのようなご旅行をご希望でしょうか？,カスタマー: はい。春に伊豆旅行に行きたいなと考えてます。
オペレーター: はい。,オペレーター: はい、かしこまりました。お客様、何名様のご旅行の予定ですか？,カスタマー: っと妹と二人で行きたいです。
オペレーター: <f>,オペレーター: はい。お待たせいたしました。お客様あの伊豆の方で。,カスタマー: そうですね。海を見たいっていうのと。
オペレーター: はい。お待たせいたしました。お客様あの伊豆の方で。,オペレーター: はい。,カスタマー: っと春なので桜とか綺麗なところがあれば一緒に見たいなと思います。
オペレーター: あとお客様の方であの春の伊豆方面で何か見てみたいですとか食べてみたいですとか。,オペレーター: そういったご希望はございますか？,カスタマー: そうですね妹が結構生き物が好きなので。
オペレーター: はい、そうですねやはり伊豆ですとあの海産物。,オペレーター: が有名なんですけど、はい。あのお好きでしょうか？,オペレーター: 海鮮丼食べたいなーって今思いました。
オペレーター: はいわかりました。はいそうですね。,オペレーター: あとお客様あの他に何か食べてみたいですとか何か見てみたいですとかそういったご要望はございますか？,カスタマー: そうですね。スイーツとか。なんかおしゃれなスイーツとかカフェとかが
