operator_utterance,customer_utterance
オペレーター: あ、はい。えっと、沖縄では、あの、ご家族でご旅行の予定で。,オペレーター: あ、はい。あの、お子様とか小さいお子様とかいらっしゃいますか？
オペレーター: もしよろしければ、こういった、あの、アクティビティーを楽しむところもございますけれども、ご興味ございますか？,オペレーター: はい。船とか。
オペレーター: えーえー。,カスタマー: なんかでも、そーそ、どこで食べられるんだ、みたいな話を、昨日もしてたんですけど。
オペレーター: あとは何か、あの、お土産、見たいとかありますかね？,カスタマー: ま、できたら、その、周辺のなんか、ま、行くついでにー。
オペレーター: こちらー、チェック入れておきますねー。,オペレーター: テレビとか映画とか出てきたものってなんかー、食べてみたいって、私思っちゃうんですけどー。
オペレーター: えーえーえーえー。,オペレーター: こちらもー。
オペレーター: はい、で、こちらがですね、あの、大人様1人3500円ほどかかりますが。,オペレーター: 大丈夫ですか？
オペレーター: 1人歩きみたいな感じで。,オペレーター: いかがですか？
オペレーター: すごくあの、噴水があって。,オペレーター: ちょっと私も行ってみたいみたいな。
オペレーター: で、こちらがですね、あのー、えーとですね、串カツ、串焼き、鶏料理の店、とな、となっております。,オペレーター: はい、であのー、京都先斗町というところの、あの、入り口にございましてー。
オペレーター: で、夕方にはきれいな夕日。,オペレーター: ていうのも見れるようになってますね。
オペレーター: 国の天然記念物のアオギリ樹林みたいな、樹林もあるみたいな。,オペレーター: ま木ば、ちょっとアロエを見た後に木、また樹林っていうのはあれなんですけども。
オペレーター: はい、ありがとうございます。,オペレーター: で、こちらが、あのー、知床観光船オーロラ、っていう名前なんですけども。
